1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
854,7,364,204,255,2,96,233.44,0,3611088,0,1.84,9,3,46,504,1171264,0,181831.2,40,8,945,56,24,113928.4,725,84,63513,22,0,2344035,864574,435,0,0,604800,8716400,20,1670442,0,0,359,25,22,0,144,441,3281,769,1,99,2,7,8,1,5,0,15,659,4020,1,0,1918,6,1357,0,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,7,16,144,165,2,40,199.92,0,618766.18,0,2.43,9,3,8,0,507080.74,0,72675.53,5,4,37212.05,32,32,-1086832,545,24,2313,-8,0,856192.27,164276.78,10,0,9,38898.78,4711841.69,18,107079.92,0,0,136,25,22,0,18,2106,2950,1841,1,36,3,0,5,1,5,0,37,1982,1341,1,12,1951,0,2378,1,12,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
525,0,0,164,205,4,64,220.08,0,6061080,0,1.4,9,3,28,0,1107560,0,209926.8,20,6,26181,40,16,203275.2,550,90,0,-30,0,2371280,787452,0,0,18,620452,10075680,18,1050216,0,0,291,25,22,0,3,359,1761,3669,3,79,1,7,10,2,5,0,33,1544,10387,1,12,1668,4,2222,1,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,7,0,56,70,0,16,200,0,7417380,0,4.42,9,3,30,0,1840608,0,146040.9,0,0,1320,0,16,142034.4,70,36,549,4,0,3695325,11944,100,0,0,0,8845360,8,0,0,0,330,5,22,0,79,2798,2556,351,1,6,1,7,7,1,5,0,28,1398,8581,2,12,4045,0,2227,1,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,28,3608,84,105,2,8,179.92,0,0,0,1.63,36,3,130,119,85560,0,6572.91,0,0,39810,24,24,-40598.8,420,0,301950,4,0,137815,3090,1015,0,45,34846,159212,34,0,0,0,331,0,22,0,3,88,2532,2349,3,35,2,12,10,2,5,0,44,788,9448,2,15,2552,4,147,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2429,7,1412,124,155,4,8,240.56,0,8687820,0,2.4,9,6,112,462,1382720,0,18912.48,30,0,44724.16,40,24,178636.4,770,102,2475,-10,0,1352125,172792,785,0,9,605115,9984040,8,0,0,0,140,0,22,0,178,746,4891,2680,1,33,1,20,10,1,3,0,44,6,4012,2,12,2715,4,3003,1,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,7,1752,152,175,2,40,220.08,0,2376082.12,0,5.34,9,3,10,56,1205043.32,0,112364.47,10,4,54401.48,40,32,-804920,650,36,17856,4,0,1657732.43,212445.85,935,0,18,89149.57,9602410.34,22,132882.52,0,0,96,25,22,0,98,4138,4058,3652,1,92,2,0,10,1,5,0,33,1438,1185,2,0,3886,4,4033,0,4,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4263,7,1224,636,795,8,368,166.56,0,6456,0,0.69,9,3,52,777,801872,0,9507.78,0,44,6147,160,288,-159035.6,2340,6,73332,4,0,649805,296570,12650,0,9,19145,1709932,108,287562,0,0,332,25,22,0,166,2651,2590,1151,1,96,2,7,10,1,5,0,33,672,12196,1,12,606,4,1723,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,7,3192,572,715,12,160,320,20,997932,0,1.93,18,6,96,490,814656,0,34339.8,5,26,15270,136,336,117962,1835,18,11205,-8,40,2303200,612498,2055,0,27,518133,4361880,128,324828,0,7,314,25,22,0,114,2525,2393,508,1,57,2,18,10,1,5,0,33,895,9665,1,12,1017,4,2564,4,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,7,1660,64,80,2,8,173.2,0,0,0,1.83,18,3,126,0,66816,0,5407.74,0,0,139151.21,24,32,-1130184,185,0,138672,4,0,79985,9632,10,0,9,24192,116660,22,0,0,0,94,0,22,0,3,1802,3281,3713,3,6,2,12,9,2,5,0,27,1724,5254,2,12,2089,6,665,1,10,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,7,472,0,0,0,0,166.56,0,0,0,3.75,27,3,34,7,0,0,5450.7,0,0,32085,32,0,0,0,0,24588,-20,0,0,0,1865,0,9,16170,0,0,0,0,0,117,25,22,0,158,3206,1441,3533,1,88,1,7,10,1,5,0,33,1548,5334,1,12,513,4,3233,4,10,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1015,7,836,136,170,2,32,220.08,0,2192914.62,0,2.48,9,3,8,21.87,961754.97,0,76174.74,10,2,42107.63,40,32,-1244328,570,36,19625.32,-18,0,1624893.94,187691.08,700,0,18,96591.91,9459745.14,20,146782.27,0,0,14,25,22,0,3,1645,3706,4326,2,78,2,0,10,1,5,1,33,95,11233,2,12,2544,4,1366,1,15,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,24,30,0,8,26.8,0,1055346,0,3.13,9,3,12,0,0,0,171073.5,0,0,23010,0,0,-861968,30,18,0,4,8,769425,24742,0,0,0,0,1368588,4,0,0,7,240,25,22,0,41,4273,4299,3923,1,80,3,7,10,1,5,0,33,1438,9950,2,12,3319,4,2497,1,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,140,175,2,32,233.44,0,3962664,0,2.96,9,3,28,0,2535536,0,227462.7,25,2,225,32,32,123005.2,515,60,0,4,0,4281735,633940,0,0,18,554596,10504600,22,475404,0,0,119,25,22,0,18,3890,1457,5255,1,97,1,21,10,1,5,0,33,432,13716,1,12,2366,4,4150,1,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,0,0,384,0,2,0,26.08,0,0,0,3.01,9,3,12,0,0,3,159450.73,0,0,29557.54,48,0,-167914.8,1610,0,0,-30,24,0,0,0,0,27,82503.67,0,0,0,0,14,237,25,22,0,3,2510,3631,4860,3,6,2,0,10,2,5,0,33,1544,3237,2,0,2767,4,1404,0,10,2,8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
532,7,388,260,325,4,48,179.92,0,0,0,0.58,18,3,120,224,115752,0,5702.94,0,0,143055,32,72,6868.56,960,0,129672,-30,0,277310,57034,3500,0,9,19572,393792,100,0,0,0,49,42,22,0,203,2991,810,965,1,1,2,12,4,1,5,0,14,1867,8401,1,12,350,6,2751,1,8,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,0,0,212,0,4,0,166.56,0,0,0,4.12,9,3,12,0,0,0,81706.71,0,0,8100,48,0,-118703.6,905,0,0,4,8,0,0,0,0,9,112161.64,0,0,0,0,7,88,25,22,0,25,243,1867,226,1,4,2,0,10,1,5,0,33,1544,6155,2,12,1987,4,2719,1,12,2,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1897,7,0,692,865,8,256,186.64,0,6226860,0,3.48,9,6,54,0,1860992,0,28199.43,30,16,29544,112,176,206457.6,2380,114,1026,4,0,2452395,625498,235,0,18,199668,10149040,172,537876,0,0,106,25,22,0,3,4014,1629,2000,3,98,2,7,10,2,5,0,33,713,0,0,12,1904,4,3584,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,7,1404,12,15,2,0,200,0,0,0,5.19,9,3,104,7,52208,0,11212.86,0,2,10998,8,16,-46580,45,0,138051,-20,0,0,0,200,0,0,32228,34792,0,13032,0,0,230,25,22,0,50,2337,1047,3927,1,43,3,7,10,1,5,0,33,895,7672,1,12,3541,4,2211,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
847,7,216,136,170,0,88,290,0,1337262,0,1.66,9,3,30,154,2421944,3,179811.6,15,6,28686,40,48,37080.28,535,18,70182,6,8,3151685,1799282,480,0,0,0,10173920,16,1372080,0,0,266,25,22,0,3,2057,2883,2690,2,87,2,7,10,1,5,0,33,1305,6749,1,12,571,4,2191,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,120,150,8,96,220.08,0,0,0,6.51,9,3,26,0,2764800,0,225002.7,0,8,26316,32,32,63056.8,505,0,0,4,0,4267595,2054720,0,0,9,2419200,10288320,20,2073600,0,0,150,25,22,0,41,3682,1718,1489,1,87,3,21,10,1,5,0,33,1544,1166,1,12,4132,4,3664,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2051,0,0,280,0,2,0,22.08,0,0,0,5,9,3,12,0,0,0,81600.91,0,0,18417.65,40,0,-1375860,1260,0,0,-14,0,0,0,0,0,27,132944.34,0,0,0,0,0,104,25,22,0,74,1476,806,3954,1,46,2,0,10,1,5,1,33,194,0,0,12,2465,4,3536,1,6,2,8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
252,0,0,512,640,2,352,286.96,0,4383366,0,1.2,9,3,14,0,1510592,0,65024.1,40,12,194283,64,88,760008,820,78,0,-8,0,4005220,576050,0,0,0,146251,10348480,92,639594,0,0,229,25,22,0,18,1892,659,3445,1,58,3,7,10,1,5,1,33,1305,10122,2,12,2102,4,1992,1,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,7,172,136,170,0,56,220.08,0,3758118,0,5.86,9,3,56,0,3089520,0,188463,20,0,21755.91,32,40,100228,510,48,6021,4,0,3915375,1152044,1255,0,0,0,10811400,20,0,0,0,360,25,22,0,4,162,543,3014,1,78,1,18,5,1,5,0,18,1591,10287,2,12,419,3,2591,2,15,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539,7,0,100,125,0,8,190,0,8557020,0,5.96,18,3,58,0,0,0,217554,30,0,0,16,0,-190461.2,450,102,117,4,0,6170,316,10,0,0,0,7783880,2,0,0,0,74,25,6,0,203,3255,3480,4172,1,94,2,7,5,1,5,0,18,1550,1603,2,12,1925,3,3502,1,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,4,5,0,8,233.44,0,0,0,6.49,9,3,18,0,0,0,196902.3,0,0,53761.09,0,0,-1579540,310,0,0,4,0,0,23784,0,0,18,0,47568,0,0,0,0,322,25,22,0,178,2956,3618,837,1,84,3,21,4,1,5,0,33,1390,2235,1,12,2395,4,4122,1,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,16,20,2,0,187.28,0,63702,0,3.66,18,6,18,0,0,0,16950.24,0,2,30816,8,0,-1140184,325,6,0,-30,0,106915,0,0,0,9,39648,150656,4,33984,0,0,94,25,22,0,18,3189,1179,5111,1,29,1,12,10,1,5,0,44,770,13830,1,12,1449,4,215,1,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,7,744,184,230,12,96,133.12,0,13890,0,6.73,9,3,130,7,593088,0,13325.01,5,18,8367,136,144,-24449.28,575,6,75699,-26,0,177140,65982,1435,0,18,273203,903016,10,480804,0,0,189,0,22,0,208,2585,4329,4468,1,97,1,11,10,1,5,0,44,558,7182,2,16,2248,4,2339,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,0,0,144,180,2,16,220.08,0,1667868,0,6,9,3,28,0,4056528,0,167929.8,10,4,171798,48,56,52010.8,550,24,0,4,0,7056300,296926,0,0,9,150248,10230680,38,240660,0,0,288,25,22,0,37,2162,4077,3837,1,46,2,21,5,1,5,0,18,1975,13444,1,12,284,3,1863,1,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,116,145,0,48,20.08,5,6300480,0,3.57,9,3,14,0,0,0,188503.2,35,0,2046,24,0,320374,145,78,0,-10,8,239180,238960,0,0,0,0,7288800,6,0,0,0,94,25,22,0,210,1007,2095,178,1,29,0,7,10,1,5,0,33,183,2201,1,12,2448,4,279,1,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,7,664,132,165,6,120,133.12,0,0,0,2.31,9,3,50,84,1456480,0,57540.6,5,4,378,24,40,103716.4,510,0,81396,-18,0,1443140,281456,3150,0,0,586481,3017016,20,338628,0,0,32,25,22,0,178,2638,3125,5110,1,99,2,7,10,1,5,0,33,672,7010,1,12,2591,4,4048,1,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1694,7,460,224,280,2,80,253.52,0,3743952,0,2.38,9,3,34,35,2350832,0,93543.3,25,0,9579.23,40,48,150239.6,1135,90,81486,10,0,3399620,1296650,2315,0,9,554428,10445760,40,0,0,0,31,25,22,0,80,783,5007,1670,1,46,2,21,10,1,5,0,33,1305,7601,2,0,3224,4,3569,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,21,1176,140,175,12,88,166.56,0,0,0,0.71,27,9,88,42,757712,0,35073,5,4,88422,80,112,6626.84,525,0,92808,40,0,295605,152280,2470,0,18,80136,1118988,14,72438,0,0,312,5,22,0,74,1802,4370,1165,1,74,2,18,9,1,5,0,25,1045,1578,1,12,2089,6,665,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,14,372,200,250,6,64,133.12,0,131934,0,1.73,27,3,80,0,1039152,0,67863.91,10,10,40608,48,48,23291.16,815,36,12852,-30,0,2473960,96234,915,0,18,574385,3102008,46,470724,0,0,336,25,22,0,110,3521,2201,3219,1,95,1,12,10,1,5,0,44,6,9782,1,12,1877,4,2912,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0,0,172,215,0,136,233.44,0,597432,0,5.81,9,3,24,0,97080,0,18914.07,20,2,102498,40,48,668180,790,30,0,-30,0,623550,63878,0,0,9,0,1406616,20,170922,0,0,17,25,22,0,178,1619,2825,820,1,14,2,19,10,1,5,0,33,183,4243,2,12,3293,4,1868,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,0,6508,192,240,0,40,327.12,0,1773198,0,4.8,9,6,130,357,2875144,0,16839.69,20,4,160327.41,32,40,-28720.56,835,78,115344,-14,0,4386515,328522,0,0,9,0,7230800,38,615714,0,0,336,0,22,0,153,1324,3480,3599,1,95,2,7,10,1,5,0,33,895,9782,1,9,2219,4,1011,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,148,185,2,48,320.4,0,3149616,0,0.82,9,3,24,0,2534464,0,208323.9,10,4,54663.42,32,32,9088200,535,60,0,4,0,5148150,756302,0,0,9,554414,10265320,26,950424,0,0,261,5,22,0,109,1583,4070,5253,1,44,2,21,7,1,5,0,28,741,12356,1,12,1497,0,1826,4,18,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0,0,308,385,6,112,233.44,0,14406,0,0.45,9,3,26,0,1714448,0,48859.2,0,16,6732,72,88,-44516,965,12,0,4,0,3187210,189454,0,0,9,435365,4275400,84,719832,0,0,296,25,22,0,3,2502,2275,1592,3,86,2,7,10,2,5,0,33,1491,13250,2,12,3423,4,2546,1,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,14,3432,140,170,4,56,166.56,0,0,0,6.07,18,3,4,119,64028.82,0,8718.31,0,4,45036.72,40,40,125920,595,6,62989.86,4,0,83419.48,47995.12,1835,0,27,24211.34,196929.24,18,40732.22,0,0,81,25,22,0,140,4156,4545,3047,1,75,1,0,10,1,5,0,33,1522,2181,2,12,1482,4,4168,1,5,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3199,7,304,436,545,6,304,143.12,0,163428,0,2.91,18,3,136,0,191312,0,4321.98,70,18,95184,88,104,-102542,1360,132,25533,4,0,122755,108374,225,0,9,33341,691728,26,102612,0,0,222,5,22,0,222,1166,4690,76,1,0,1,11,5,1,5,0,42,608,8202,2,16,3694,0,1397,1,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
693,7,280,204,255,4,64,297.52,5,4875174,0,6.82,27,9,38,112,2177008,0,212479.8,30,6,63270,56,56,-212366.4,585,66,11772,-12,8,3431445,645056,230,0,27,598444,10351200,32,476184,0,0,67,25,22,0,178,3822,3902,4428,1,16,2,21,10,1,5,1,33,1544,8498,1,12,1022,4,1349,1,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,7,340,144,180,6,56,220.48,0,1233450,0,5.96,27,6,46,329,4147200,0,22166.58,0,4,53079,32,48,130991.2,535,30,612,4,0,5672550,1108618,620,0,0,1814400,10342400,32,1036800,0,0,75,25,22,0,25,2288,1101,5006,1,33,2,7,10,1,3,0,33,648,13739,2,12,3794,4,4270,1,16,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,20,25,0,16,186.64,5,5973762,9,4.27,9,3,22,0,0,0,292829.4,0,0,26523,0,0,49210.8,325,12,0,-30,16,178265,2419200,0,0,9,0,8963520,2,0,0,0,359,25,22,0,74,4156,3108,1616,1,99,1,21,10,1,5,0,33,1544,9135,2,12,1482,4,4168,1,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,152,190,0,40,310.48,0,6123840,0,1.85,9,3,28,0,3401360,0,225545.1,20,0,72461.22,32,40,-160029.6,510,84,0,4,0,3968305,52030,0,0,18,0,10444360,20,0,0,0,290,25,22,0,131,3774,1176,1159,1,97,1,2,10,1,5,0,33,499,10277,1,0,3022,4,1351,0,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,7,88,124,155,0,0,186.64,0,4732620,0,1.93,9,3,156,14,3456000,0,115310.1,15,0,37026.78,32,40,87936,580,60,74187,-30,0,5616000,0,795,0,9,0,10198320,26,0,0,0,12,0,22,0,203,2991,3531,686,1,2,2,12,4,1,5,0,27,264,3708,2,12,350,6,2751,1,7,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,7,188,144,180,2,8,220.08,0,9724440,0,1.86,18,6,36,84,306536,0,137501.1,45,2,92835,40,24,604700,540,120,5814,4,0,864000,24682,890,0,9,456162,10604880,4,390996,0,0,35,25,22,0,3,3934,4992,764,2,75,2,21,8,1,5,0,22,1566,670,2,12,197,6,1181,4,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,7,208,304,380,6,72,186.64,0,3615528,0,1.13,9,3,30,343,4636144,0,153980.1,25,2,16597.91,56,88,-57952,805,120,3852,6,0,5270450,361628,240,0,0,1336685,10173520,60,66744,0,0,156,25,22,0,205,360,4008,2352,1,7,1,7,10,1,5,0,33,1548,13868,2,0,4106,4,3595,0,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,7,0,140,175,2,56,253.52,0,3154674,0,1.35,9,3,56,0,2534464,0,182321.1,15,4,33198.12,32,32,276102,515,48,139878,32,0,3925875,1108834,410,0,9,554407,10312760,22,950412,0,0,44,25,22,0,111,3830,2957,3995,1,54,2,2,10,1,5,0,33,1552,1536,2,12,3874,4,1001,2,19,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,88,110,4,48,166.56,0,579546,0,3.18,9,3,18,0,756928,0,24950.34,0,4,26220,32,32,-193653.6,725,6,0,4,0,368110,94442,0,0,0,317429,1295948,18,71622,0,0,48,25,22,0,178,3486,3337,2116,1,44,3,7,10,1,5,0,33,1544,3701,1,12,2312,4,1853,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
889,7,252,124,155,0,56,133.12,0,7776000,0,3.3,18,6,74,140,0,0,209016.9,20,8,95013,32,0,70018.4,475,90,81,48,0,67025,1189784,125,0,0,0,10382000,2,2073600,0,0,28,25,22,0,203,453,4101,3173,1,40,2,7,10,1,5,0,33,672,4308,1,12,3621,4,1262,4,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,7,5172,136,170,2,72,220.08,0,475218,0,6.23,9,3,90,273,4416384,0,144582.3,5,4,305622,32,56,247278.4,525,6,72567,-30,0,6048000,1512022,3800,0,18,604800,11085320,28,1036800,0,0,103,34,22,0,211,538,2241,852,1,3,2,16,7,1,5,0,42,608,4179,2,12,4267,0,179,1,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,132,165,4,8,313.76,0,5065782,0,6.26,9,3,28,0,3870192,0,215426.7,10,0,162531,32,48,134035.6,490,66,0,4,0,5580000,40790,0,0,9,1209600,10549080,26,0,0,0,72,25,22,0,216,3078,1047,1940,1,69,1,21,10,1,5,0,33,1305,9485,2,12,3859,4,2615,1,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,7,36,220,275,2,72,286.96,0,3922272,0,5.51,9,3,40,14,4025832,0,61783.2,20,10,109383,72,112,181694.8,1600,66,49851,-10,0,3606035,849706,205,0,9,80472,10211840,24,163332,0,0,332,25,22,0,166,940,543,2033,1,96,1,21,10,1,1,0,33,1317,6569,2,12,989,4,545,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
679,7,48,220,275,2,120,166.56,0,56232,0,6.71,9,3,50,7,652048,0,43500.3,5,8,60411,32,40,-259240.8,840,36,66726,4,0,1227725,507892,1030,0,0,64659,2934324,48,340872,0,0,312,25,22,0,84,989,1551,2946,1,62,1,7,10,1,5,0,33,1544,9649,2,9,1403,4,1967,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,124,155,0,8,220.08,0,518400,0,6.53,9,3,26,0,5529600,0,164162.7,0,0,29926.1,32,64,136165.6,505,6,0,4,0,9072000,70430,0,0,9,0,10508880,42,0,0,0,342,25,22,0,36,560,1313,86,1,60,2,21,10,1,5,0,33,1305,2121,2,12,257,4,969,1,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,7,1656,156,195,10,72,166.56,0,228072,0,1.7,9,3,226,245,83800,0,6655.32,25,14,49740,96,64,-51511.6,785,60,10872,-30,0,0,30348,1250,0,18,86415,368296,0,105294,0,0,123,45,4,0,3,2991,3053,2626,3,91,2,20,4,2,5,0,63,689,13001,2,12,350,2,2751,1,15,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
